features,assay1,assay2,assay3,assay4,assay5,assay6,assay7,assay8,assay9,assay10,assay11,assay12,assay13,assay14,assay15,assay16,assay17,assay18,assay19,assay20,assay21,assay22,assay23,assay24,assay25,assay26,assay27,assay28,assay29,assay30,assay31,assay32,assay33,assay34,assay35,assay36,assay37,assay38,assay39,assay40,assay41,assay42,assay43,assay44,assay45,assay46,assay47,assay48,assay49,assay50
VSA_EState6,0.2889480976674242,0.26848045687378996,0.4927867262207813,0.8108770446400013,0.3598317051354688,0.7526160718612964,0.4217567556325566,0.12682530380755486,0.5709610722950185,0.4526583364188571,0.45075260538179923,0.6068512708485205,0.6171186933230965,0.5455883561989264,0.24715431624805145,0.2809271965038095,0.3729600760344212,0.6611788082606906,0.3621389839077782,0.48028558524889303,0.4524189331339879,0.2711911581265135,0.5829316003915193,0.2549308073333335,0.29956212849490205,0.5094574437734891,0.4311157879443595,0.1971998844045865,0.3451571344971792,0.4621881765948769,0.6448510076596377,0.258670038511697,0.4022343328526647,0.7966399298455007,0.2159890640349255,0.13116512547196674,0.12909001275650722,0.35595205015369363,0.3591415432418496,0.39920487142584105,0.5368112723590152,0.5831045069789667,0.6080182554301915,0.34689034038646527,0.35047160302035507,0.19607676259388845,0.14132314877966823,0.22832039522147185,0.3810248198674795,0.4789462188577852
MaxPartialCharge,0.38948770975109903,0.29259700585133935,0.29291143373134193,0.25157275954231634,0.22529402727116024,0.2514659419847968,0.2782008813069145,0.22207616904723562,0.17510236026256862,0.2279469917841465,0.20505480575343032,0.11686272183373611,0.23396733862101415,0.21338047700963153,0.6527935217252626,0.24600443548102263,0.37259839859866173,0.33216117758912433,0.25668129385309074,0.2995675862381638,0.32228937108454525,0.27628176294570905,0.18366200111255707,0.20987610395327927,0.43964800030810985,0.1288715345531039,0.15022245979684062,0.25199095390545134,0.47652050229732035,0.10345275630611803,0.2722029750209032,0.1934699256934893,0.3928186596471567,0.31158123968899865,0.31416940635260876,0.2584577501185835,0.4422570850421061,0.29061521181508465,0.37115787988325327,0.2756368125725473,0.5130123253873744,0.5226854496744371,0.2125783788539989,0.13807432730082092,0.23478530622698446,0.11374847808390984,0.09677239253776597,0.10664186643666287,0.17133013569767747,0.23271934181544776
MinAbsPartialCharge,0.5537387452424732,0.3756792099838726,0.45139819973018225,0.8147573393043871,0.6342821086562496,0.5961560382490543,0.5312070604665294,0.3622609602582226,0.6817341127002091,0.6171970896853504,0.6434702385832165,0.9063402547790126,0.7950079670560066,0.8195145045958009,0.7516637770721836,0.3755467848999048,0.39535271858407783,0.6910192002150295,0.33486721635235867,0.6436644621058163,0.6137493232067496,0.3022081483200566,0.5893859785075954,0.5672275873693469,1.6019018919848598,0.295189686857984,0.40404681880485666,0.7154954765564107,0.6730870407141103,0.630866546294175,0.5519609394927558,0.33998221217864055,0.4737065452359953,0.7707873589535554,0.2513348219905016,0.3199270603745425,0.47088237192871335,0.21379708136466052,0.3432469161992072,0.7204877935456405,0.7071244050187289,0.5231597677796549,0.3534832716440322,0.22635888727188255,0.5966410319553123,0.2907785329282395,0.1952106663122147,0.3327305386185229,0.690006984815261,0.31375630395442405
VSA_EState9,0.2746387399292175,0.8823808180503372,0.2798244038824743,0.2098663742753602,0.3384256501367561,0.24552347824423854,0.3183110499317923,0.27650018551783667,0.30609793163057625,0.14122360499174583,0.24879890213034334,0.4784329907139977,0.15877361322440345,0.4451174606956948,0.23568185454813392,0.22711985848942903,0.4164426354877341,0.3095257268708261,0.3517993227667759,0.6887200965828413,0.39208153643896826,0.13192123036468556,0.2937576081059296,0.3493731319828387,0.8647635971188455,0.15077136649195805,0.721301201331566,0.336461977374202,0.6441475118473088,0.396032219958255,0.37904366835494535,0.7060384894852688,0.3770797741170734,0.3128819292990787,0.46882803278266694,0.20819392799733222,0.3034187369119295,0.20092212977464005,0.4866642152447415,0.28951930774769147,0.6437360346228029,0.419141041485645,0.7343716495498003,0.3863890649193151,0.3923503412826138,0.522807429075199,0.4131310273621499,0.2511853925200214,0.312411665756287,0.10000345636039801
SMR_VSA3,0.8932771129175041,0.31266505594211813,0.42184158472263567,0.8787373280217665,0.4828443087820724,1.2705719322159392,0.44803023815875404,0.7559530062741497,1.1303378455679274,1.059576873768639,0.7126329547215018,0.1372886870518338,0.7877948821668571,1.2025166269243663,1.3673846334238726,0.18773221016043265,0.16473377086239474,1.422806020513859,0.39810112502521816,0.3605364366451778,0.36233465883843885,0.7041915524184451,0.20105477766331686,0.552153186759525,0.8788089600543116,0.5808825050331368,0.13318151428385272,0.8036181313271659,0.305377389603951,0.24919812986444909,1.116144491787015,0.30789498106802027,0.6314829662664732,0.22589719090161253,0.14046090353012314,0.11059137035860342,0.7848439475280282,0.2765154761298102,0.32111825397269317,0.1117255420766033,0.6121863163757153,1.2503388593999873,0.6905331781796035,0.4390042131765858,0.6303826033354671,0.7383612154576206,0.8952229441024266,0.5781765129758983,0.5035663748661768,0.17712995289038008
FpDensityMorgan3,0.7807930326119442,1.0196299510519076,0.26278068245498337,0.36491852622252674,0.48343989350714517,0.5843441242287502,1.5527852482411273,0.38929743606926354,0.8159350083991495,0.12986723974405323,1.059642897548668,0.5101675837193966,0.565285372074875,0.4529494922616212,0.7104794629409199,0.3139334630628631,1.1050397465178787,1.7135672905642885,1.7421550890812703,1.3106709388076094,1.2527280087612471,0.8918724473640992,0.528640469248482,0.9967216967281407,0.7174289234404656,1.1328572174630254,0.6350302500839262,0.5193944941813341,1.2190888413675915,0.7336658656611906,1.34042546876881,0.5972547211756096,1.1397894051415542,0.46856308424936277,0.6997716325371561,0.5677967057142683,0.895109580170432,0.5751503349306938,1.5067664707126973,0.26282515842025955,0.27893529473367246,1.0769461964383056,1.36360574463372,0.9386334426135168,1.6161392656519347,0.6906139565263201,0.36857823471744855,0.4554597433753229,1.146856918100284,0.4132432588947834
SlogP_VSA12,0.2747571085373973,0.22009415292883996,0.07451676571180552,0.1328947113089261,0.22926856378093907,0.11359437874823457,0.1957317061805609,0.14735388904919716,0.27006426756411955,0.15957456046628643,0.3191084662636171,0.16226725726367713,0.22492555060089545,0.4313386798673096,0.32369297556711063,0.0922509727479627,0.065101209406853,0.1742891196180894,0.1504103077728383,0.11705073003370976,0.09262554710009821,0.029324403605192163,0.22257564273211128,0.21657599658350452,0.24475221530802044,0.10333352551088268,0.19909556849866294,0.1704515156892653,0.3016077757947856,0.1687957308118973,0.07904504307515639,0.17865189545337543,0.2412401199397034,0.2520414543308925,0.2478676574012341,0.140445264403027,0.31467600140723995,0.08998761684209984,0.21853167968327508,0.17638247116140474,0.2504994155390071,0.10083685546517432,0.09992339200195043,0.14273481718140632,0.1418124733138149,0.07935094884034032,0.11607181061441374,0.10655685975407983,0.3777622256582665,0.08521934545870449
fr_Al_OH_noTert,0.31666465366579044,0.11545216884973261,0.28919836208410266,0.4160117491346796,0.26948231460698746,0.37696565593519027,0.3359631851815045,0.34568279618770814,0.5260412822465221,0.3752549225390729,0.27847862977912907,0.3415245155561966,0.1772194382470036,0.49421141933221363,0.3974204888488913,0.1655986743174277,0.332411436229531,0.4935244641630477,0.23192171421259927,0.3639267396274155,0.26718952727185286,0.28748693143344334,0.2098519830681948,0.1364501912556146,0.21619539716134356,0.13276372312388776,0.395771546183867,0.2973911023389036,0.3695149315592004,0.1318434844262847,0.4727965325732823,0.4758468239605067,0.46692256340277993,0.22704942403289027,0.36356235381191077,0.10356775510275829,0.2232380978093742,0.15839546979178196,0.4338975795509513,0.10217602056283684,0.2955619765530432,0.48828958217243484,0.6205423611126675,0.3788923252671704,0.592435213255861,0.2547495685736384,0.1916840146088003,0.16995416539391345,0.27094109313129977,0.10421771599774994
BalabanJ,1.1675188806187482,0.5380082995444837,0.5904130835504693,0.685070325668178,0.9345862309665893,0.891343309950674,0.8058142246406167,0.6254808588548132,0.9783353070505962,0.7374767862357012,1.1202416629411271,0.8572533298615111,0.6329143721791454,1.212961973386683,0.8923246861577802,0.2960662038737836,0.3361801617094019,0.862706577083108,1.2189526810563258,0.9965904032157251,0.776006248379419,0.9000524277145183,0.6870893438193695,0.6514799481392656,0.4683261659967831,0.44411234077458295,0.7092401056778787,0.3261594912358119,1.1602970680821796,0.6967046218150514,1.2261922396586982,1.1524090295238822,1.1674675503567635,0.9799811831626174,0.8279600033833241,0.47619397290284926,0.572323745005117,0.3968293557982484,1.025499226977686,0.41993057576640214,0.2661599429361121,0.756692835663139,1.2776655102469543,0.76432667143426,1.0377133196176989,0.6050610793631078,0.4149470326784773,0.471331661272549,0.46045447100965503,0.5287661775055987
MaxAbsPartialCharge,0.1807561380739871,0.14566095628715758,0.4543661416454728,0.19911802748961263,0.16664922359346063,0.2114869591829139,0.09875442946066042,0.152031595119964,0.21329671775141318,0.07684286645392245,0.7637360059264238,0.18037531149929806,0.12466365191651614,0.21893349957924846,0.15058098786961,0.08969738230793034,0.1164681365438546,0.4046824641798545,0.2210694532601382,0.22647682673293024,0.12594361530312687,0.23740461312735678,0.34298114641528177,0.06966106293164306,0.4492275112339361,0.10788062928080175,0.14017380666475926,0.18885325060105815,0.23969099748668815,0.1260148311000126,0.26647748144301864,0.21983503461840134,0.202029771285132,0.2344503771485848,0.17952540938321992,0.11119769619461103,0.30110861932226074,0.08745964981884548,0.07734195081195708,0.20346137763351663,0.17198440400853654,0.0823783471351111,0.40067742608923085,0.16333023132894028,0.14966134996776953,0.18653406897564068,0.09691600726914024,0.2366202536133044,0.2800629911702933,0.34613752106958556
EState_VSA10,0.32393318513509994,0.45333007719584106,0.3221293122293221,0.5090992506404832,0.3593240167840072,0.38585464836005084,0.26120810400525296,0.6918200564424535,0.2159982563311687,0.27306292244790314,0.7523126740647068,0.2985450832931945,0.7381096426734999,0.7304210781168492,0.6677240217058313,0.11717618966956014,0.06638280011066447,0.7095307554800033,0.3707891313416652,0.18530108342657664,0.11542860105270727,0.6143951640951719,0.4726948260722561,0.47390875549233813,0.2167075166673491,0.160966230571827,0.38885185860927846,1.011811389200728,0.18144691267962915,0.29769609223242693,0.6711200284917382,0.567231641539239,0.5061480766639925,0.34405480586508397,0.2328627505303889,0.13561362761964363,0.4989907797540175,0.2682847618450726,0.30418566851026296,0.3596959823782931,0.24835170053193414,0.9470920836348412,1.2327047783519758,0.417507360414948,0.3935178179881694,0.40602146033849484,0.6086104605813741,0.3653968125364738,0.06383113693817172,0.43714477112883
